"ID","datetime","content","label"
"536475552765329408","Sun Nov 23 11:05:13 +0000 2014","What Microbes Lurked In The Last Public Restroom You Used? ","nprhealth"
"536108594672828416","Sat Nov 22 10:47:04 +0000 2014","You Might Be Surprised When You Take Your Temperature ","nprhealth"
"535985412594880512","Sat Nov 22 02:37:35 +0000 2014","Plague Outbreak In Madagascar Spreads To Its Capital ","nprhealth"
"535914063797047296","Fri Nov 21 21:54:04 +0000 2014","An Ebola Clinic Figures Out A Way To Start Beating The Odds ","nprhealth"
"535910166495907840","Fri Nov 21 21:38:35 +0000 2014","Georgia's 'Coverage Gap' Leaves Many Uninsured ","nprhealth"
"535890161079308288","Fri Nov 21 20:19:05 +0000 2014","To Stay Energy Efficient As You Age, Keep On Running ","nprhealth"
"535842029297618944","Fri Nov 21 17:07:49 +0000 2014","In The Hospital, There's No Such Thing As A Lesbian Knee ","nprhealth"
"535813403554488320","Fri Nov 21 15:14:04 +0000 2014","The 2 Things That Rarely Happen After a Medical Mistake ","nprhealth"
"535801086334861312","Fri Nov 21 14:25:08 +0000 2014","Why Do We Undervalue Introverts? ","nprhealth"
"535725201820880896","Fri Nov 21 09:23:36 +0000 2014","Blind From Birth, But Able To Use Sound To 'See' Faces ","nprhealth"
"535577978999042048","Thu Nov 20 23:38:35 +0000 2014","Moderate Drinker Or Alcoholic? Many Americans Fall In Between ","nprhealth"
"535561997140504576","Thu Nov 20 22:35:05 +0000 2014","The Whole World Is Fat! And That Ends Up Costing Two Trillion A Year ","nprhealth"
"535550486363914240","Thu Nov 20 21:49:20 +0000 2014","Debate: Should Physician-Assisted Suicide Be Legal? ","nprhealth"
"535550482203160576","Thu Nov 20 21:49:19 +0000 2014","White House Acknowledges Over-Counting Obamacare Signups ","nprhealth"
"535538464091942912","Thu Nov 20 21:01:34 +0000 2014","What Diabetes Costs You, Even If You Don't Have The Disease ","nprhealth"
"535513006055366656","Thu Nov 20 19:20:24 +0000 2014","We're looking for the best available @nprscience intern on the board. Paid. Deadline is 11/21. Apply now: ","nprhealth"
"535478190639050752","Thu Nov 20 17:02:04 +0000 2014","How Well Do Your Apps Protect Your Privacy? ","nprhealth"
"535474298777911296","Thu Nov 20 16:46:36 +0000 2014","Soda Companies Step Up Their Marketing To Black And Latino Kids ","nprhealth"
"535470406367326208","Thu Nov 20 16:31:08 +0000 2014","A Worry In Theory, Medical Data Privacy Draws A Yawn ","nprhealth"
"535458460251328512","Thu Nov 20 15:43:39 +0000 2014","An NPR Photographer Looks Ebola In The Eye ","nprhealth"
"535450257614585856","Thu Nov 20 15:11:04 +0000 2014","Sleep's Link To Learning And Memory Traced To Brain Chemistry ","nprhealth"
"535181299817144320","Wed Nov 19 21:22:19 +0000 2014","Gilead Buys Shortcut For FDA Drug Review For $125 Million ","nprhealth"
"535153056883949568","Wed Nov 19 19:30:06 +0000 2014","Me, Myself And The Loo: A Woman's Future Can Rest On A Toilet ","nprhealth"
"535112654788886528","Wed Nov 19 16:49:33 +0000 2014","Toilets 'R' Him: Jack Sim Wants A Potty In Every Pad ","nprhealth"
"535108506714517504","Wed Nov 19 16:33:04 +0000 2014","You Can Monitor Your Baby's Vital Signs 24/7. But Should You? ","nprhealth"
"535072273686745088","Wed Nov 19 14:09:05 +0000 2014","6 Pitfalls To Avoid When Picking Insurance On The Job ","nprhealth"
"535043976777060352","Wed Nov 19 12:16:39 +0000 2014","Take The Plunge Into World Toilet Day ","nprhealth"
"535043973434187776","Wed Nov 19 12:16:38 +0000 2014","Bloodmobiles To Collect Plasma From West Africa's Ebola Survivors ","nprhealth"
"535003939842695168","Wed Nov 19 09:37:33 +0000 2014","Health ","nprhealth"
"534875589472034816","Wed Nov 19 01:07:32 +0000 2014","India Quarantines Ebola Survivor Because Of Infectious Semen ","nprhealth"
"534834736284569600","Tue Nov 18 22:25:12 +0000 2014","Aid Groups See A Dropoff In U.S. Health Volunteers To Fight Ebola ","nprhealth"
"534830555901476864","Tue Nov 18 22:08:35 +0000 2014","Americans Think Ebola Is A Top Health Care Problem ","nprhealth"
"534830552218480640","Tue Nov 18 22:08:34 +0000 2014","Outreach Workers Look For Gains In Second Year Of Obamacare ","nprhealth"
"534830548041334784","Tue Nov 18 22:08:33 +0000 2014","Dangerous Deliveries: Ebola Devastates Women's Health In Liberia ","nprhealth"
"534817105938378752","Tue Nov 18 21:15:09 +0000 2014","Measles Still Kills 400 Kids A Day — And It May Be Making A Comeback ","nprhealth"
"534809452902227968","Tue Nov 18 20:44:44 +0000 2014","More States Adopt Laws To Ease Access To Experimental Treatments ","nprhealth"
"534651752511856640","Tue Nov 18 10:18:05 +0000 2014","Native Americans Urged To Sign Up For Private Insurance ","nprhealth"
"534627592641331200","Tue Nov 18 08:42:05 +0000 2014","Doctor Shortage Looming? Maybe Not ","nprhealth"
"534627585867530240","Tue Nov 18 08:42:04 +0000 2014","Guarding The Ebola Border ","nprhealth"
"534497901523656704","Tue Nov 18 00:06:44 +0000 2014","For Babies, Preterm Birth Is Now The Number One Cause of Death ","nprhealth"
"534497897350307840","Tue Nov 18 00:06:43 +0000 2014","Toxic Tau of Alzheimer's May Offer A Path To Treatment ","nprhealth"
"534460864657514496","Mon Nov 17 21:39:34 +0000 2014","Are Modafinil's Brain-Boosting Benefits Hype Or Science? ","nprhealth"
"534460861620830208","Mon Nov 17 21:39:33 +0000 2014","Mourners Gather To Remember Surgeon Who Died Of Ebola ","nprhealth"
"534460858433150976","Mon Nov 17 21:39:33 +0000 2014","Meditating On And Studying The Tau Of Alzheimer's ","nprhealth"
"534456961295609856","Mon Nov 17 21:24:03 +0000 2014","The Guy Who Delivers HIV Medicine On His Bicycle ","nprhealth"
"534453110001786880","Mon Nov 17 21:08:45 +0000 2014","In California, That MRI Will Cost You $255 — Or $6,221 ","nprhealth"
"534420513389428736","Mon Nov 17 18:59:14 +0000 2014","The Story Of A 4-Year-Old Boy Helps Explain An Ebola Surge ","nprhealth"
"534416322323439616","Mon Nov 17 18:42:34 +0000 2014","In Sierra Leone, Tears And Wails Mark The Death of Dr. Martin Salia ","nprhealth"
"534416317101522944","Mon Nov 17 18:42:33 +0000 2014","Controversial Cholesterol Drug Redeemed By Global Clinical Test ","nprhealth"
"534388792208007168","Mon Nov 17 16:53:11 +0000 2014","What's In His Kiss? 80 Million Bacteria ","nprhealth"
"534293006233239552","Mon Nov 17 10:32:34 +0000 2014","Researchers Suggest Ways To Make Pill Swallowing Easier ","nprhealth"
"534265322585354240","Mon Nov 17 08:42:33 +0000 2014","The Power Of Suggestion Could Trigger Asthma — Or Treat It ","nprhealth"
"533746153116811264","Sat Nov 15 22:19:34 +0000 2014","Despite Criticism, Affordable Care Act Soldiers On ","nprhealth"
"533603102553673728","Sat Nov 15 12:51:08 +0000 2014","They Paid How Much? How Negotiated Deals Hide Health Care's Cost ","nprhealth"
"533567354643300352","Sat Nov 15 10:29:05 +0000 2014","Doctor, Put On Your PPE And Go Into The ETU, Stat! ","nprhealth"
"533387501331697664","Fri Nov 14 22:34:24 +0000 2014","How Bacteria In The Gut Help Fight Off Viruses ","nprhealth"
"533383719369723904","Fri Nov 14 22:19:23 +0000 2014"," Head Says Site Is Tested And 'Ready To Go' http://n.pr/1Bru0dr","nprhealth"
"533364017461358592","Fri Nov 14 21:01:05 +0000 2014","More Squash, Less Bacon: Calculating Your Real-Life Heart Risk ","nprhealth"
"533176034179284992","Fri Nov 14 08:34:07 +0000 2014","Mali Already Has An Ebola Cluster: Can The Virus Be Stopped? ","nprhealth"
"548662191340421120","Sat Dec 27 02:10:34 +0000 2014","Risks in Using Social Media to Spot Signs of Mental Distress ","nytimeshealth"
"548579831169163265","Fri Dec 26 20:43:18 +0000 2014","RT @paula_span: The most effective nationwide diabetes prevention program you've probably never heard of:  ","nytimeshealth"
"548579045269852161","Fri Dec 26 20:40:11 +0000 2014","The New Old Age Blog: Diabetes Prevention That Works ","nytimeshealth"
"548444679529041920","Fri Dec 26 11:46:15 +0000 2014","Well: Comfort Casseroles for Winter Dinners ","nytimeshealth"
"548311901227474944","Fri Dec 26 02:58:39 +0000 2014","High-Level Knowledge Before Veterans Affairs Scandal ","nytimeshealth"
"548305625449787392","Fri Dec 26 02:33:42 +0000 2014","Your Money: Affordable Care Act’s Tax Effects Now Loom for Filers ","nytimeshealth"
"548283182853160960","Fri Dec 26 01:04:32 +0000 2014","Well: Christmas in the Hospital ","nytimeshealth"
"548278414504108033","Fri Dec 26 00:45:35 +0000 2014","The Texas Tribune: For Members of Health Ministries in Texas, Caring Means Sharing the Bills ","nytimeshealth"
"548176399299649536","Thu Dec 25 18:00:12 +0000 2014","A q&amp;a with Laura Hillenbrand, author of ""Unbroken,"" who suffers from chronic fatigue syndrome. ","nytimeshealth"
"547949409288609792","Thu Dec 25 02:58:14 +0000 2014","Race to Deliver Nicotine’s Punch, With Less Risk  ","nytimeshealth"
"547904193961656321","Wed Dec 24 23:58:34 +0000 2014","The New Health Care: People Are Shopping for Health Insurance, Surprisingly ","nytimeshealth"
"547904193001185280","Wed Dec 24 23:58:33 +0000 2014","Machine Learning: Bedtime Technology for a Better Night’s Sleep ","nytimeshealth"
"547872136304394242","Wed Dec 24 21:51:10 +0000 2014","Breaking: Lab Error May Have Exposed U.S. Technician to Ebola Virus ","nytimeshealth"
"547870756592300034","Wed Dec 24 21:45:41 +0000 2014","C.D.C. Ebola Error in Lab May Have Exposed Technician to Virus ","nytimeshealth"
"547870381160140800","Wed Dec 24 21:44:12 +0000 2014","RT @nytimes: Breaking News: Lab Error May Have Exposed U.S. Technician to Ebola Virus ","nytimeshealth"
"547802935141232642","Wed Dec 24 17:16:12 +0000 2014","A q&amp;a with Laura Hillenbrand, author of ""Unbroken,"" who suffers from chronic fatigue syndrome. ","nytimeshealth"
"547765704829964289","Wed Dec 24 14:48:15 +0000 2014","RT @cslnyt: Virus That Killed a Kansas Farmer is identified @CDCgov  @nytDeniseGrady  ","nytimeshealth"
"547624914531127296","Wed Dec 24 05:28:48 +0000 2014","Well: Exercise to Lose Weight? Stay Warm ","nytimeshealth"
"547599936452583427","Wed Dec 24 03:49:33 +0000 2014","Business Briefing: Diabetes Drug Gains Approval for Treatment of Obesity ","nytimeshealth"
"547599935517241344","Wed Dec 24 03:49:33 +0000 2014","So Far, 6.4 Million Obtain Health Care Coverage for 2015 in Federal Marketplace ","nytimeshealth"
"547595227197087745","Wed Dec 24 03:30:50 +0000 2014","DealBook: Inquiry Into Foreign Bribes at Biomet Hangs Over $13 Billion Merger ","nytimeshealth"
"547595226215632896","Wed Dec 24 03:30:50 +0000 2014","Firing of V.A. Clinic Chief Is Upheld Over Gifts, Not Wait Lists ","nytimeshealth"
"547576403836035072","Wed Dec 24 02:16:02 +0000 2014","World Briefing: Ireland: Doctors Seek to Remove Pregnant Woman From Life Support ","nytimeshealth"
"547562964153536512","Wed Dec 24 01:22:38 +0000 2014","Plastic Surgery Tourism Brings Chinese to South Korea  ","nytimeshealth"
"547561821373075456","Wed Dec 24 01:18:06 +0000 2014","Looking for a better night's sleep? Put down that e-book and read a paperback instead. ","nytimeshealth"
"547559173974921218","Wed Dec 24 01:07:34 +0000 2014","Mysterious Virus That Killed a Farmer in Kansas Is Identified ","nytimeshealth"
"547515883518980096","Tue Dec 23 22:15:33 +0000 2014","Well: Pain Relievers Tied to Reduced Skin Cancer Risk ","nytimeshealth"
"547501217086062592","Tue Dec 23 21:17:16 +0000 2014","The best gift? The humble gift card. ","nytimeshealth"
"547500871689711616","Tue Dec 23 21:15:54 +0000 2014","What do most people say they want for a gift? ","nytimeshealth"
"547460287289634822","Tue Dec 23 18:34:38 +0000 2014","F.D.A. Lifting Ban on Gay Blood Donors ","nytimeshealth"
"547459549360574466","Tue Dec 23 18:31:42 +0000 2014","F.D.A. to Lift Lifetime Ban on Blood Donation by Gay Men ","nytimeshealth"
"547440575545614336","Tue Dec 23 17:16:18 +0000 2014","Well: Think You Found the Perfect Gift? Think Again ","nytimeshealth"
"547410904414167040","Tue Dec 23 15:18:24 +0000 2014","RT @nytDeniseGrady: C.D.C. Head Says Fight on Ebola Will Be Long ","nytimeshealth"
"547232205605707776","Tue Dec 23 03:28:19 +0000 2014","Gunman May Have Used Garner and Brown Cases to Justify Police Killings, Experts Say ","nytimeshealth"
"547227742849470464","Tue Dec 23 03:10:35 +0000 2014","U.S. Court Strikes Down North Carolina Ultrasound Abortion Law ","nytimeshealth"
"547227741960278016","Tue Dec 23 03:10:35 +0000 2014","Group Sues Aetna, Claiming Discrimination Against H.I.V. Patients ","nytimeshealth"
"547223894130978817","Tue Dec 23 02:55:17 +0000 2014","Obama Administration to Investigate Insurers for Bias Against Costly Conditions ","nytimeshealth"
"547184000411127808","Tue Dec 23 00:16:46 +0000 2014","C.D.C. Head Says Fight on Ebola Will Be Long ","nytimeshealth"
"547179177829756929","Mon Dec 22 23:57:36 +0000 2014","Op-Ed Contributors: Sugar Season. It’s Everywhere, and Addictive ","nytimeshealth"
"547144384672976896","Mon Dec 22 21:39:21 +0000 2014","Letters: Flavors From the Past  ","nytimeshealth"
"547140214125506560","Mon Dec 22 21:22:47 +0000 2014","Global Health: For Heroin Users, Less May Be Worse for H.I.V.  ","nytimeshealth"
"547130056959860736","Mon Dec 22 20:42:25 +0000 2014","Q&amp;A:  The Danger of Going Off Course ","nytimeshealth"
"547129518683475968","Mon Dec 22 20:40:17 +0000 2014","Video: Is farmed fish better than no fish at all?  #askwell ","nytimeshealth"
"547125616592834562","Mon Dec 22 20:24:46 +0000 2014","Well: Living With Cancer: Playing the C Card ","nytimeshealth"
"547125615531671552","Mon Dec 22 20:24:46 +0000 2014","Patterns: How E-books May Disrupt Your Sleep ","nytimeshealth"
"547121243460481024","Mon Dec 22 20:07:24 +0000 2014","Books: Gabriele Oettingen Turns Her Mind to Motivation in ‘Rethinking Positive Thinking’ ","nytimeshealth"
"547061476650139648","Mon Dec 22 16:09:54 +0000 2014","RT @celiadugger: Competition seems to driving down the exorbitant cost of hep c drugs after all. ","nytimeshealth"
"547058681599520769","Mon Dec 22 15:58:48 +0000 2014","Personal Health: Why Cafeteria Food Is the Best ","nytimeshealth"
"546894013090263040","Mon Dec 22 05:04:28 +0000 2014","Pharmacy Deal Heralds Changed Landscape for Hepatitis Drugs ","nytimeshealth"
"546525411623337984","Sun Dec 21 04:39:46 +0000 2014","Military Medicine: Military Hospital Care Is Questioned; Next, Reprisals ","nytimeshealth"
"546389588973854720","Sat Dec 20 19:40:04 +0000 2014","Dispatch: Ebola Should Be Easy to Treat ","nytimeshealth"
"546141844288331777","Sat Dec 20 03:15:37 +0000 2014","Pain Clinic Doctor Is Sentenced In Overdose Deaths of 2 Patients  ","nytimeshealth"
"546141843432685568","Sat Dec 20 03:15:36 +0000 2014","Hepatitis C Treatment Wins Approval, but Price Relief May Be Limited ","nytimeshealth"
"546021777076666369","Fri Dec 19 19:18:30 +0000 2014","Well: For Hanukkah, Cooking With Oil ","nytimeshealth"
"545990925915545600","Fri Dec 19 17:15:55 +0000 2014","The New Old Age Blog: Dementia, but Prettier ","nytimeshealth"
"545805323463065600","Fri Dec 19 04:58:24 +0000 2014","Lee W. Wattenberg, Who Saw Cancer Fighters in Foods, Dies at 92 ","nytimeshealth"
"545796300055531520","Fri Dec 19 04:22:32 +0000 2014","Liberia Will Proceed With Senate Vote Delayed by Ebola  ","nytimeshealth"
"545749330033143808","Fri Dec 19 01:15:54 +0000 2014","World Briefing: Obesity May Be a Disability, Court Says ","nytimeshealth"
"545654369715503104","Thu Dec 18 18:58:34 +0000 2014","Well: Weight Gain During Pregnancy Is Especially Good for Boys ","nytimeshealth"
"545654368801148928","Thu Dec 18 18:58:33 +0000 2014","Well: Ask Well: Wild Fish vs. Farmed Fish ","nytimeshealth"
"545621096255729665","Thu Dec 18 16:46:21 +0000 2014","Medical Paradox: Can Cuba Escape Poverty but Stay Healthy? ","nytimeshealth"
"545443639825293313","Thu Dec 18 05:01:12 +0000 2014","World Briefing: Agencies Warn of Hunger in Ebola Zone ","nytimeshealth"
"545413335353933824","Thu Dec 18 03:00:47 +0000 2014","Citing Health Risks, Cuomo to Ban Fracking in New York State ","nytimeshealth"
"545407394747265024","Thu Dec 18 02:37:10 +0000 2014","For That Door-to-Treadmill Service ","nytimeshealth"
"545308477292560384","Wed Dec 17 20:04:06 +0000 2014","Well: Belly Fat Tied to Sudden Cardiac Death ","nytimeshealth"
"545288768371310592","Wed Dec 17 18:45:48 +0000 2014","The New Old Age Blog: Questionable Remedies for Eye Disease ","nytimeshealth"
"545255659881914368","Wed Dec 17 16:34:14 +0000 2014","Go for a run, hop on a bike or jump in that pool -- and change your DNA. ","nytimeshealth"
"545253503963516928","Wed Dec 17 16:25:40 +0000 2014","Massachusetts Pharmacy Owners Arrested in Meningitis Deaths ","nytimeshealth"
"545235402156937217","Wed Dec 17 15:13:44 +0000 2014","For First Time, Treatment Helps Patients With Worst Kind of Stroke, Study Says ","nytimeshealth"
"545086317659717632","Wed Dec 17 05:21:20 +0000 2014","Well: How Exercise Changes Our DNA ","nytimeshealth"
"545074589374881792","Wed Dec 17 04:34:43 +0000 2014","National Briefing ","nytimeshealth"
"545070455196250113","Wed Dec 17 04:18:18 +0000 2014","Federal Health Exchange Sees Enrollment Flurry ","nytimeshealth"
"545070454038614016","Wed Dec 17 04:18:17 +0000 2014","Vivek Murthy, the New Surgeon General, Isn’t Afraid to Take a Stand ","nytimeshealth"
"545066190205624320","Wed Dec 17 04:01:21 +0000 2014","U.N. Secretary General to Visit Ebola-Plagued Nations ","nytimeshealth"
"545066189291261953","Wed Dec 17 04:01:21 +0000 2014","F.D.A. Approves System That May Make Blood Transfusions Safer ","nytimeshealth"
"544963579364270080","Tue Dec 16 21:13:36 +0000 2014","Well: Questioning the Idea of Good Carbs, Bad Carbs ","nytimeshealth"
"544893542360182784","Tue Dec 16 16:35:18 +0000 2014","RT @sangerkatz: E-cig study fascinating. Per @stavernise, teen e-cig use is up, while traditional smoking is way down. …","nytimeshealth"
"544880537740251136","Tue Dec 16 15:43:38 +0000 2014","E-Cigarettes on Rise Among Teenagers, Study Finds ","nytimeshealth"
"544723459369340928","Tue Dec 16 05:19:27 +0000 2014","Fewer Ebola Cases Go Unreported Than Thought, Study Finds  ","nytimeshealth"
"544712816138387456","Tue Dec 16 04:37:10 +0000 2014","Death in Bronx Shows Vulnerability of State’s Nursing Home Residents  ","nytimeshealth"
"544709026605711360","Tue Dec 16 04:22:06 +0000 2014","With Hospitals Under Stress, Tennessee’s Governor Pursues Medicaid Expansion ","nytimeshealth"
"544694650234474497","Tue Dec 16 03:24:59 +0000 2014","The Mumps, a Scourge of Dormitories, Spreads Through the N.H.L. ","nytimeshealth"
"544694649185902592","Tue Dec 16 03:24:58 +0000 2014","Paying Till It Hurts: The Odd Math of Medical Tests: One Scan, Two Prices, Both High ","nytimeshealth"
"544668958054690816","Tue Dec 16 01:42:53 +0000 2014","Reactions: Darwin in Space, Dying Well, Eating the Cure ","nytimeshealth"
"544665124414701568","Tue Dec 16 01:27:39 +0000 2014","Senate, Ending Long Fight, Confirms Obama Pick for Surgeon General ","nytimeshealth"
"544665123462594560","Tue Dec 16 01:27:39 +0000 2014","Memo From Paris: A Plan to Limit Cars in Paris Collides With French Politics  ","nytimeshealth"
"544660677626195968","Tue Dec 16 01:09:59 +0000 2014","Well: Aspirin Risks Outweigh Benefits for Younger Women ","nytimeshealth"
"544660676716032000","Tue Dec 16 01:09:59 +0000 2014","National Briefing ","nytimeshealth"
"544656861057007616","Tue Dec 16 00:54:49 +0000 2014","Well: Poor Sleep Tied to Brain Changes of Dementia ","nytimeshealth"
"544656860054581248","Tue Dec 16 00:54:49 +0000 2014","The Echoes of Hearts Long Silenced ","nytimeshealth"
"544651074263875584","Tue Dec 16 00:31:49 +0000 2014","Well: Ask Well: Why Do My Knees Make Noise When I Squat? ","nytimeshealth"
"544641994208063488","Mon Dec 15 23:55:45 +0000 2014","Op-Ed Contributor: Board-Certification Has Gone Too Far ","nytimeshealth"
"544637239834460160","Mon Dec 15 23:36:51 +0000 2014","Well: The Myth of Comfort Food ","nytimeshealth"
"544625368192532481","Mon Dec 15 22:49:41 +0000 2014","Well: A Shortage of Juggling Doctors ","nytimeshealth"
"544621548611842048","Mon Dec 15 22:34:30 +0000 2014","Q&amp;A:  Ironclad Results ","nytimeshealth"
"544621547450007553","Mon Dec 15 22:34:30 +0000 2014","Well: Infusionarium Aims to Take Trauma Out of Chemotherapy for Young ","nytimeshealth"
"544617753634942976","Mon Dec 15 22:19:25 +0000 2014","Global Health: Gun Proliferation Fuels Homicide Rates in the Americas ","nytimeshealth"
"544617752502480896","Mon Dec 15 22:19:25 +0000 2014","Findings: A Meditation on the Art of Not Trying  ","nytimeshealth"
"544603570843451392","Mon Dec 15 21:23:04 +0000 2014","RT @KJDellAntonia: Join @NYTMotherlode and @BethBDaley tomorrow 2p 4 live chat re:: the impact of Oversold prenatal tests …","nytimeshealth"
"544515664275599360","Mon Dec 15 15:33:45 +0000 2014","Well: Moving Away From Nursing Homes ","nytimeshealth"
"544511163334406144","Mon Dec 15 15:15:52 +0000 2014","The New Health Care: Forbidden Topic in Health Policy Debate: Cost Effectiveness ","nytimeshealth"
"543976690465390592","Sun Dec 14 03:52:04 +0000 2014","An Ebola Orphan’s Plea in Africa: ‘Do You Want Me?’ ","nytimeshealth"
"543603667656769536","Sat Dec 13 03:09:48 +0000 2014","Op-Ed Contributor: Making a Pig’s Ear of Food Safety ","nytimeshealth"
"543434018021470208","Fri Dec 12 15:55:41 +0000 2014","Well: Weight Gain Carries Risks, No Matter Your Weight ","nytimeshealth"
"543416498044542977","Fri Dec 12 14:46:03 +0000 2014","The New Old Age Blog: U.S. Health Care Lags Worldwide for Those Over 65 ","nytimeshealth"
"543416496249384960","Fri Dec 12 14:46:03 +0000 2014","Well: Pâté from the Sea ","nytimeshealth"
"543253588219142144","Fri Dec 12 03:58:43 +0000 2014","Strange Climate Event: Warmth Toward U.S. for Its More Assertive Role  ","nytimeshealth"
"543249745162932224","Fri Dec 12 03:43:26 +0000 2014","Judge Says Actavis Must Continue to Sell Namenda, a Drug for Alzheimer’s Disease ","nytimeshealth"
"543249742851883008","Fri Dec 12 03:43:26 +0000 2014","World Briefing: Mali: No Ebola Cases, Ministry Says ","nytimeshealth"
"543170222006759424","Thu Dec 11 22:27:27 +0000 2014","RT @bencareynyt: The psychological ""theory"" of torture, and its recent history: ","nytimeshealth"
"543168345777131520","Thu Dec 11 22:19:59 +0000 2014","RT @bencareynyt: The psychological ""theory"" of torture, and its recent history: ","nytimeshealth"
"543164021030285312","Thu Dec 11 22:02:48 +0000 2014","Researcher who conducted studies CIA psychologists cited said he was “grieved and horrified” by twisting of his work. ","nytimeshealth"
"543156024081776640","Thu Dec 11 21:31:02 +0000 2014","Double plastic problems:  and  http://nyti.ms/138gv3m","nytimeshealth"
"543151347701665793","Thu Dec 11 21:12:27 +0000 2014","RT @cslnyt: Worried about sexual assault? Read this  @susandominus","nytimeshealth"
"543123596290576384","Thu Dec 11 19:22:10 +0000 2014","Gay Advocates Can Shift Same-Sex Marriage Views ","nytimeshealth"
"543109041875333120","Thu Dec 11 18:24:20 +0000 2014","RT @paula_span: Do seniors in assisted living have fewer ""unmet needs"" than those living in own homes? Sort of. ","nytimeshealth"
"543073675260747776","Thu Dec 11 16:03:48 +0000 2014","Well: The Punishing Cost of Cancer Care ","nytimeshealth"
"542906939949473792","Thu Dec 11 05:01:15 +0000 2014","Insurers in New York Must Cover Gender Reassignment Surgery, Cuomo Says ","nytimeshealth"
"542903021878132736","Thu Dec 11 04:45:41 +0000 2014","In New Mexico, Deliverer of a Town’s Children Faces Salacious Accusations ","nytimeshealth"
"542903020779212801","Thu Dec 11 04:45:41 +0000 2014","Business Briefing: F.D.A. Approves New Version of Cervical Cancer Vaccine  ","nytimeshealth"
"542898569007882240","Thu Dec 11 04:28:00 +0000 2014","Health Goth: When Darkness and Gym Rats Meet ","nytimeshealth"
"542898567791521792","Thu Dec 11 04:27:59 +0000 2014","Philadelphia Transit Agency Sues Gilead Over Cost of Sovaldi ","nytimeshealth"
"542852424952991744","Thu Dec 11 01:24:38 +0000 2014","Well: Exercising a Fat Dog (and Yourself) ","nytimeshealth"
"542838317617016833","Thu Dec 11 00:28:35 +0000 2014","Op-Ed Contributor: Don’t Homogenize Health Care ","nytimeshealth"
"542761042125021184","Wed Dec 10 19:21:31 +0000 2014","RT @bstrauch: Depression that melts away? This new/old drug helps some and drug companies have big plans.But can it work? …","nytimeshealth"
"542720910172897280","Wed Dec 10 16:42:02 +0000 2014","Biscuits, as the psychologists that assist w/ interrogations are known, have long raised red flags for their peers.  ","nytimeshealth"
"542718642564395010","Wed Dec 10 16:33:02 +0000 2014","Worth revisiting this @bencareynyt piece on psychologists’ central role in C.I.A. interrogations. ","nytimeshealth"
"542714488756396033","Wed Dec 10 16:16:31 +0000 2014","For Many With Breast Cancer, Shorter Radiation Treatment Is Just as Effective, Study Finds ","nytimeshealth"
"542668384161529858","Wed Dec 10 13:13:19 +0000 2014","Well: Got a Minute? Let’s Work Out ","nytimeshealth"
"542551171916124160","Wed Dec 10 05:27:34 +0000 2014","National Briefing ","nytimeshealth"
"542551170993364993","Wed Dec 10 05:27:33 +0000 2014","Special K, a Hallucinogen, Raises Hopes and Concerns as a Treatment for Depression ","nytimeshealth"
"542453124116410368","Tue Dec 09 22:57:57 +0000 2014","Overdoses involving prescription drugs are a leading cause of accidental death in the United States. ","nytimeshealth"
"542452019126996993","Tue Dec 09 22:53:34 +0000 2014","RT @UpshotNYT: Obamacare is not one-size-fits-all and here's why:  http://twitter.com/UpshotNYT/status/542432794136178688/photo/1","nytimeshealth"
"542450554257956864","Tue Dec 09 22:47:45 +0000 2014","Running may reverse aging in certain ways while walking does not. ","nytimeshealth"
"542437915251326978","Tue Dec 09 21:57:31 +0000 2014","The New Old Age Blog: Unmet Needs Continue to Pile Up ","nytimeshealth"
"542409425919569922","Tue Dec 09 20:04:19 +0000 2014","RT @deborahblum: A chilling story: When a Rapist’s Weapon Is a Drug ","nytimeshealth"
"542409033064263680","Tue Dec 09 20:02:45 +0000 2014","RT @cslnyt: Stroke in #pregnancy is ""rare, deadly and increasing""  @acognews @Preeclampsia @MySMFM","nytimeshealth"
"542273212365561856","Tue Dec 09 11:03:03 +0000 2014","The research behind roofies and rapists who feel drawn to drug. ","nytimeshealth"
"542270708437372930","Tue Dec 09 10:53:06 +0000 2014","A step toward reducing deaths from lung cancer. ","nytimeshealth"
"542190616013443073","Tue Dec 09 05:34:50 +0000 2014","Propensity for Pessimism: The Battle Over Douglas Elmendorf — and the Inability to See Good News ","nytimeshealth"
"542182740389801986","Tue Dec 09 05:03:33 +0000 2014","Patients Prescribed Narcotic Painkillers Use More of Them for Longer, Study Finds ","nytimeshealth"
"542174619336474624","Tue Dec 09 04:31:17 +0000 2014","Vote on Vivek Murthy, Surgeon General Nominee, May Be Near ","nytimeshealth"
"542174618401112064","Tue Dec 09 04:31:16 +0000 2014","G.O.P. Extracts Price for Averting Shutdown ","nytimeshealth"
"542150701074235392","Tue Dec 09 02:56:14 +0000 2014","After years of research there is genuine hope for reducing the toll of lung cancer.  ","nytimeshealth"
"542137553256984576","Tue Dec 09 02:03:59 +0000 2014","World Briefing ","nytimeshealth"
"542133105050812416","Tue Dec 09 01:46:19 +0000 2014","Half of Doctors Listed as Serving Medicaid Patients Are Unavailable, Investigation Finds ","nytimeshealth"
"542098881605939200","Mon Dec 08 23:30:19 +0000 2014","Why would someone who has seemingly easy access to consensual sex resort to drugging? The research: ","nytimeshealth"
